Date,Timestamp,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
5/29/2020,10,40072.026193485,202.75068741785358,888.93115234375,8.771166872081153,114.85261323554028,1452.7243411499114,404.07119266106173,155.4455554934495,198.39667783321926,288.7571963374462,402.7053132664278,108.53650432143029,995.5428902035028,2898.669529029274,1051.9022609892472,754.1622356905483,110.93858573426596,499.36226839083787,904.4353892218747,3.234946742521997,237.8264706253308,1811.2540139001126,129.5029944815018,852.6565524637068,15.001582315585294,1176.6296053666067,182.7755385667821,70.84687306332229,26.39320168430204,23.745397235812035,1118.3390119877763,393.5207339505398,72.68653024924792,281.1760018603291,2495.56824337535,268.32618327161515,224.63665783451984,275.5077267582768,985.6510617769084,172.36667843424522,241.4998142383745,131.4708177197608,211.06281169292046,352.0216745579734,370.57594999055686,32.89632543839077,398.08045368036034,532.6477974101289,82.57064072137159,54.44702012754747,212.0102266928328,35.54062279404564,125.11852721427802,42.36053101665444,1729.567091922176,120.57020845264674,631.1518226818223,242.7190182811583,734.7907259318156,696.0445036222193,947.457703932734,278.61640098999203,108.27605279637636,2642.3537907966324,42.575183589644325,586.1507278460298,162.6037263621592,336.8296893352089,1251.8496110415301,2359.9658078001803,1045.1228413768704,60.71065749968112,110.92169646832942,31.90411528557897,456.268892475533,128.6498455505397,286.02130001481925
5/29/2020,11,41439.37809501136,210.8317528464307,888.93115234375,9.95481101601425,89.19353552307358,1568.0887914687235,388.52952228105187,164.31097040189542,168.21907664707442,302.90770239734525,399.79085344636144,114.23008449370985,1014.0496014918125,2982.4990490328246,1069.6723753467472,761.3520311522823,115.65914071977552,512.940142120689,949.1258228786733,3.7138547091352008,243.41111988694908,1849.4898491950546,282.4482968733724,837.4629455731726,11.361775123578287,1199.4034251635333,348.4128408577449,71.90697073186944,53.15081297218937,28.28363780376466,1111.3015673152436,348.68674208153084,70.95455914250269,287.54369559571614,2534.8609112725985,279.9082117376267,238.34164276653908,283.32720398357236,1024.9256788829027,199.6988801092083,323.67696197684467,163.79750547690202,263.8808068950981,412.17063541199997,385.1070682010565,32.162733773399204,383.1223588821478,545.4625669613383,84.56026896748658,50.30906872742281,217.52475233495187,37.438420526038776,230.18525787224786,41.922459624563345,1788.0533214997008,122.23202637641698,631.4885819174418,250.20687193949712,793.4503064037198,719.1117941565125,960.5283395895852,274.56100701263483,104.73135926825942,2643.5672468881453,42.087870438112546,541.5065975453363,200.40073712570458,335.09726247057165,1277.1149551527628,2400.745440894364,1114.8246298308375,55.742245542068844,104.51725557284071,30.93073544799241,502.26709229671565,116.32838951329737,239.68212511130744
5/29/2020,12,42051.30788743656,226.92920464557656,888.93115234375,7.917382520291366,75.86374513263134,1594.3889015336092,359.9389700277825,174.20128030599034,132.18308828935338,309.44785080138666,390.53270878099266,125.2794124140374,1013.2465381392636,3045.087172034003,1095.914208178521,551.051477535582,121.00592621130554,495.7015852467337,964.6991698538319,3.4110740145512968,248.41263522481563,1928.7776648221786,133.94995214920868,1078.9710985016793,14.073269499327473,1189.6833740021289,350.2912706634063,72.96438630360906,61.42122935421381,28.182422673634616,1130.6284240087498,366.5760130318536,207.11804274826991,301.13782310441,2598.192118222461,288.09123566881215,229.84997428282762,287.903363330091,1059.8210917892916,204.97597457447642,275.59413078727454,161.20353736218615,241.97225429494182,381.55733980778234,383.27963768200254,35.683097399651736,380.0992119523125,547.1374460502161,83.49454972091408,51.99562572658308,224.26318951512584,40.05720635911976,186.0826375131179,52.38147705624225,1852.939608441,152.68418542203858,647.0939280762534,252.6771763865726,818.4503482465161,743.3033952805192,968.1537002891259,278.7356986821466,115.43453600000947,2644.3792292365065,63.95741395816004,567.3290078985523,175.63230406040523,363.2254834217482,1347.4218619919893,2412.943651569808,1131.0606651796445,51.5896905929834,102.79966777952455,31.90645379580579,547.2749906896518,103.30968045337866,277.4516567921084
5/29/2020,13,42291.13852206789,243.9031639795439,888.93115234375,7.613856539579205,40.381227770943546,1556.7334014911214,345.65252082585243,176.66877154183288,108.69213622886141,323.72667636212617,383.3944939047482,141.6676620085881,992.0830331022577,3173.2603093994016,1106.7630835788311,379.3472500174672,158.57142826412408,467.87657563319715,950.2860749061716,3.345444757909127,260.6208471692453,1973.8203319293045,178.53866960295585,1129.5388633850453,15.078663330206561,1213.0964180943402,350.71074980961197,73.08119040591791,51.42307034374286,28.341076283446387,1192.6191568481888,368.1305847952067,96.53700426053595,290.11127389037006,2578.017451932142,289.8745735362619,220.9360387549885,286.73071421098234,1073.4797703535573,211.20040936070743,302.4469332703768,196.85263111713383,234.80029578855218,404.62029641706187,389.0646427100359,44.957726504207876,376.81390258407373,526.7573665727708,82.02177919988927,56.069364242195384,255.30979375262422,45.90685978912011,165.1382761880483,34.73817578499234,1899.9264112290725,136.22554954215806,673.3020798931699,232.26407147501396,821.8104160184712,762.0664449952078,983.3763370696072,298.364005113792,118.95074609473721,2660.544373305337,65.28878483442094,509.7425947426715,173.15528305659714,356.8178642784218,1384.772614930268,2445.9263288578227,1151.9856936927256,58.07519970921914,105.50898388494677,30.546067857636814,560.7063782572596,97.41698920587842,318.0821391493201
5/29/2020,14,43452.173197391865,285.35432037482764,888.93115234375,12.777675294405448,30.013043006261192,1584.061819092223,345.8222996582299,183.4120042589496,127.8212680271283,343.75931748129256,388.3619989417977,173.30714125276097,1045.127196302571,3213.866685570861,1117.4118850241857,391.50492285300385,127.88928009654022,476.65709413895325,933.133395810921,5.260242439172879,269.2111644651505,2008.595854707253,204.84140457497656,1116.724379219108,15.962198749932845,1232.3309972765028,325.34995505519663,73.36933831056413,55.53904931939179,33.75005828383815,1184.3606439081748,373.7324052926387,72.01172265428822,293.4035344335965,2639.197497712525,291.50712995828417,252.7616170358511,293.3779403271328,1079.579402572268,220.04237549709458,341.5903955074647,200.00204791911145,248.95099216377463,409.1983203943928,386.50868757528366,50.621529243515816,378.98775066632834,528.7932877860821,84.63239966262213,76.57343983099666,238.9759540520625,49.76020297387003,158.18366421493116,21.837628676766553,1921.704442393172,149.0409101788789,1177.0247181505513,230.0246327526532,880.4077723742447,766.4136391514309,944.1763858838964,303.96892454399034,123.67155543766195,2651.086526648818,95.32760280231581,495.3419388622435,176.38789576966187,386.9488005039869,1406.6363981157913,2488.237165310456,1143.026940753359,64.38640984590783,123.24285547553193,32.47913953017551,594.9852061743437,104.04928312977152,308.86634161420733
5/29/2020,15,42813.602332193,281.469874112378,888.93115234375,12.26697242797485,5.936117966969807,1610.8372730535916,325.72356342394835,185.45341693075642,128.14670814206048,387.05433249334715,370.2578447571704,184.42053389660182,1031.7590471863714,3290.528965768157,1108.45223377846,387.00010046638687,130.56261084866804,471.47267801748507,941.1019027296306,3.1465503667585666,273.2183301141137,2024.0200743720056,119.34760242362715,1134.9611206592626,25.901738879649645,1246.634991408361,317.7253697723478,73.73531577647162,48.26520121680903,34.383520519096045,1174.724409957448,386.99646353417535,79.25404986456138,289.11987731521987,2611.4918390110997,307.2200786855976,291.73337495000374,300.35157997123537,1101.8678782741085,229.94405211820452,350.13273559046263,168.86879424328689,243.82795637787984,433.48175437375056,386.1455383676864,51.51382272930566,384.5032409494052,514.4559006698262,84.94714331885882,84.07281268330328,219.83374476788555,59.369072673823936,115.04652902070042,30.07790155219019,1954.2210811689954,167.07107245341587,748.4667405638637,223.26861101967685,835.579908655867,758.9449829606558,903.8373590433605,308.7746111785256,131.00212168356342,2465.940497135072,90.1030455355192,510.735835087114,166.52029410925473,375.93257931252157,1408.6075927975767,2447.354882946507,1157.0813090360045,50.00577164269102,124.9644351003493,33.025801427762644,600.3328745531403,106.26867250808348,303.866557421227
5/29/2020,16,42418.49484312724,294.98996986910936,888.93115234375,6.278649052578082,5.6904664039611825,1590.2258302568107,341.2769094617547,178.8075543416416,127.54614048709352,379.1796336129936,372.61671087135596,184.18143833773257,1045.939410596122,3179.3500097595092,1086.9857756166593,392.66996637699316,128.2322082939533,447.9585764915381,939.3607188733192,3.342691201655708,273.49882974174415,2018.7026566433926,211.6502366342221,1136.3576623917959,26.883467443094148,1280.266266169594,319.9135287358848,72.72496484606836,70.61803407242785,29.78868992507573,1187.1423913999272,391.9943515221396,73.18810138692804,302.821568208301,2586.625272841621,307.1411096392604,217.43193248163644,298.5057069284468,1085.2587710587043,226.7783684880468,366.3204225337063,187.20194139519398,251.34786610595745,442.2182655747611,382.64540793938124,59.04655951897347,389.5511971699957,481.7845429208266,88.23294154353907,61.86776924296952,217.528565464177,59.182009448459155,114.79990067049215,35.72484774241077,1961.460431764982,152.46648656543118,318.84018896188417,236.75791171394084,816.323866620628,759.3949317312176,917.3904268526953,310.2678306377572,136.60404309128077,2621.062655002621,83.94586147550083,474.3902760852443,151.80137317485796,346.355700489598,1417.1697612492906,2474.680534021715,1166.1574872079614,48.77174999525298,123.0127117181464,30.895114740859608,585.6281429361842,114.51695522027487,322.29244179223645
5/29/2020,17,42268.58241157948,300.76189912175704,888.93115234375,6.257761987946092,7.856102058798933,1578.8537594488225,345.8910541340862,178.2124476404654,130.06558560246327,398.94585611362703,373.4956245448716,190.78417188146938,1022.3870382525156,3030.0028134006297,1087.3443410098873,402.81390069675325,126.02919222787986,454.75784545316543,956.9475905175959,5.400488796947938,273.26819669825284,2015.2927887285055,92.70794459236036,1128.0385834056315,21.932703097597624,1280.5270119628292,193.35726656091882,72.3032595184658,80.97594797186633,65.15140777070447,1162.6473040749988,390.8274330573437,70.03017970066286,316.5108129948758,2595.64198860527,306.79467186972755,226.4675883636444,291.10913801443763,1112.333593410753,226.29886105348822,363.0849905946348,184.1982545466386,244.6166489357436,456.80987484839267,384.1885582093444,63.79782757772314,391.42558664226783,481.8680731529457,85.85871246462958,63.79115000844172,219.2130924352488,58.467463946273526,115.59753061244554,31.46147087573131,1988.442193291665,145.70338978666942,315.52210449841755,237.27588190682587,830.2070998472702,773.5138263989099,921.9900759276607,312.1050228628093,147.74203548039014,2632.655973150669,91.86833557222027,491.27064355799837,156.95562216152132,348.05549706170603,1444.8349848516589,2527.209630799612,1137.3304381471532,49.43966618763374,110.43905529677406,30.31420309269475,594.7261332915339,113.81821737660452,314.82783949485895
5/29/2020,18,42099.70250450049,304.9455244538165,888.93115234375,6.273423813319726,10.453665445734199,1581.2161808219823,374.24062605836184,186.80675480740163,171.27123313248512,383.42812659266326,350.85344356029435,202.74994845831,1017.0810980458568,2926.450078821986,1092.7042771164208,403.0506703378834,124.92199809522177,484.01375691111684,944.8881143753216,5.637537394688425,275.7952472428952,1996.6580169310676,152.5689044506637,1121.2863800729867,21.44272061310112,1212.912411429801,192.4848984472881,72.11335183046263,86.58444863794121,66.53166873127789,1241.5393285079836,428.1883700969484,71.09675020864887,296.6078248690308,2572.444266710794,301.3182062990403,206.30173153913682,290.4820241334744,1082.4387666215437,228.3667215443741,364.4879474616461,163.52401480012566,241.98239663464162,434.55513350234594,378.06144546643617,55.983502709199705,389.10994821129,471.90255836542036,84.55387510699181,51.825376850100525,216.46252424109343,58.30630683873872,117.64570787894877,28.940581459717738,1980.0194884608936,132.35574690774587,319.88856636115804,232.45595272546643,834.6329893128445,765.9427574622229,912.2275410532233,311.7603328194034,152.70586132345787,2622.2414452727608,89.46982988217839,529.8599476629289,151.8072027547319,339.1414450516637,1403.3143694119553,2537.052778460856,1144.8846534541678,48.545486108438126,109.1691648531895,31.48169589048284,607.9706038980706,101.56870479284109,306.7849715480117
5/29/2020,19,41085.951586696436,311.51016048088053,888.93115234375,6.820721268753588,10.620035720387557,1551.1075293811625,395.7397106400475,182.68923018128228,208.75615720553813,351.40975263140945,341.4571931874678,158.06862214420298,1013.219437547,2841.2851461569703,1090.4467650385432,396.5922626077738,121.46203260191722,502.43074137196953,980.0062160934424,5.759391998883954,274.9428411342973,1947.9539814849545,247.6195466582546,696.0916197716368,22.60913963374773,1202.8337165692,189.9955012625332,71.06079315049537,83.67501631165202,36.81017307978233,1168.787831820931,435.27549188045333,71.43414201793048,248.1616415652235,2555.9147249678795,301.9787355777277,156.25291444065013,290.64979714227906,1043.903904475175,200.26135922098686,372.5359570085328,172.70337921218947,242.81346263957198,446.07096496287835,357.10631349507867,55.51349144412274,349.88213096482923,373.8053222044998,81.5199952525579,49.18267390086685,241.2582828825241,48.23731920726152,117.8779278791003,30.505430196259645,1956.575161687755,144.62297330215824,317.53623985020664,190.86574877016295,843.4032272132966,751.7994365658435,901.0856360040938,305.9215292205342,148.02251208901453,2619.4238569247477,89.1813725159107,533.9561392731426,157.58270726706846,355.4089340725757,1373.701281546752,2535.9977932089632,1130.8864392211785,49.23780868203326,106.73065455320324,32.2074969522229,595.4418452116017,94.91390057387629,307.91110997266213
5/29/2020,20,40322.35406671409,285.1437088427056,888.93115234375,4.793299953957386,85.54803996072332,1447.360924107101,432.2818285308754,172.8220221776338,246.30039925384446,382.27928225477285,342.38441151758843,133.18849997403484,1000.2929254306564,2842.5578679538544,1051.2423334668554,393.1063644096372,124.6608505053918,538.3983573998108,1035.6265373268552,5.313455725539652,276.0905581984042,1899.0293277103451,69.00903067187083,663.2189020481133,23.154530945217786,1169.1518516058975,307.84182554287526,73.72081940763252,80.04515439578155,33.09496579546525,1138.2540692035454,417.9293020803771,74.74879561431534,252.9270813958109,2471.04257019104,303.44228441103155,154.69085045217557,290.6770967293341,999.8790892523764,139.53666405470508,352.57905808782624,175.84485202972763,251.6961140492794,435.13759092401614,297.61880073605624,45.883590020163545,354.9131163414105,366.4045465087253,80.12313510318684,46.09668161364832,260.8775554226797,44.922019358723794,118.36265599478666,22.76492005842289,1908.0893904914112,132.57938960612645,316.0075455541466,133.94062834261186,835.4397769590905,748.8995435827932,914.8237440654464,299.43178287093656,144.8108397082602,2626.5773684302744,67.99957044768699,533.2087859718634,149.39279453077475,347.31611637594193,1337.3987380991991,2507.5608125131907,1115.2875021548093,48.95764141085642,114.13885295440821,34.61832705373832,531.4002150158092,88.80822532074828,282.7248081634084
