,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,6918.943447926248,7240.682255390396,6546.674356856654,6085.382936021554,6014.0951154128015,5163.783079093231,4498.41678071476,5538.527831423562,6537.302744479441,8170.287322678008,9007.757322230042,9565.093276056941,9915.700467027591,10014.545466181562,10060.993466659218,9992.626728487237,10188.782865644098,10281.131868486123,8397.26924685906,6638.659521279995,5447.111074237712,6056.040479571559,6458.251139437249,6606.061541087817
11,7697.110879466246,6363.131092846897,6258.30548583058,6247.666940213036,6238.62083646022,5210.182936297588,4926.214849479801,5777.573680938863,6751.235443138095,7786.612920978811,8645.544194247232,9096.388697588929,9658.881040679727,9807.42520356136,9865.84612037102,9990.530755424168,10021.552998293411,9974.142147087081,8198.227949801498,6570.697855755853,5722.236679417317,6416.968236560178,7006.2408024204515,7790.577953141582
12,7550.724452685361,7379.3280706221185,7019.464682189156,6429.593159075841,6340.028262013726,5708.08357268618,6063.171593548293,6281.649852339763,6619.463431795536,7165.02102507635,7910.343189103345,8486.130886373468,8872.519301268427,9024.482981493735,9135.237424573757,9171.508551010742,9098.51066982546,9220.367966408447,8737.299568272736,6288.14652525228,6053.909499577267,6816.451916550824,7661.881339381398,7797.688978875876
13,7299.654919927916,7244.268946276286,7082.505343904029,6960.969996374298,6561.279084866142,5903.417342695807,6255.889116633759,6659.611323274317,6767.509056465174,6976.737295144354,7171.499578411428,7523.812087811551,7802.567675510189,7801.340832717262,7877.417630488267,7882.332971861627,7609.1669582153145,6393.827372473725,5839.2371526746165,4755.232741368206,4678.120556085161,5276.786635981905,6593.745587581242,6600.55103490134
14,6128.2460760663,5996.33235773886,6144.2595117513765,6176.778406739747,5216.873050465226,5947.156969176801,5724.835649466131,6893.67714363117,6993.381960922901,7070.124747031283,7383.043607528168,7708.8655142074695,7941.213922064214,8069.78533086723,8282.164844359424,8384.265624978725,7943.431562635257,6898.488117020377,5844.188404620716,5222.949748969353,4658.220257136775,5715.002587576173,6906.924349530144,7051.618083213448
15,6830.580619345708,7078.887270076342,6718.544701453384,6500.029830183722,6082.61068817997,5720.424462736779,4525.315114408324,6371.660499100677,6783.491829518304,7318.086827347621,8095.1225605244435,8583.57356777732,9198.877036355498,9341.791591533332,9502.777120193616,9615.578283828198,9768.110326333657,9829.514092790536,8019.870349040893,6345.58713106453,5929.115525168535,7009.327234895986,7887.416788690023,7956.2758494531545
16,7878.682983369504,7263.249310871342,7111.200024478497,6567.644871157205,6418.649212869336,6303.572171760345,5776.378118812974,6347.78723992578,6730.190239925775,7202.047171760338,7995.438761882771,8588.875830048197,9061.476829772957,9262.111794382705,9316.160794382704,9462.143862548139,9635.638862548136,9681.482862548133,7960.75701458441,6383.283674866563,5684.446565842824,6955.716336917451,8166.2405495398425,8456.160915204067
17,8031.117879120552,7676.054903522004,7296.611937118456,6632.616931974462,6497.333943466882,6384.665944276686,6299.380985121791,6395.7739544352235,6751.690102858212,7269.960825461897,8209.545040391677,8825.197481897849,9266.294496307235,9129.57308704127,8807.828691826788,9319.242758765284,9978.267575678501,10081.847645529178,8041.788739014757,5686.147680205748,6159.194138307869,7648.288825119586,8214.86088742212,8668.72818533998
18,7728.44328074449,7541.860798349773,6700.595453493602,6849.356385137589,6247.728391925687,5454.570877802942,6472.7655517932935,6671.303655029808,7032.866312516329,7526.981558632608,8428.058298175818,9125.260143021287,9510.581698542743,9692.407699773523,9836.529546907495,9963.005364528115,10023.776670671898,10078.94742618505,8520.737020657212,6787.071519569615,6398.418196726453,7350.174137458713,7387.375653513941,7874.178504596406
19,8452.099802026785,7800.386638319465,7773.71757944074,7266.422475657626,7078.755192102217,6720.54792849813,6008.978943381809,6939.77156710421,7256.086892948032,7738.4882893578915,8522.251674089695,8651.867108006563,8253.289423350363,9520.172722160354,9740.616781299852,9801.470585661438,4621.841560397006,9737.306678689109,9419.322557319825,5767.782694728994,5768.4033118087245,5580.5056234898575,7551.795886907626,6997.631216840905
20,6213.321446806701,6652.219734138639,5488.62096068685,5643.489239894757,5017.186690594263,4754.968121075682,5012.213206587692,7710.8862746902605,7752.000444495746,7931.295022969102,8118.755399966882,8467.709256526277,8681.006242566375,8759.176151564872,8784.504849281277,8914.274335537188,8944.642955840034,8243.670869786938,6182.87309053874,4254.45937941695,4395.841681747285,4804.30311046522,6049.1253298954225,6032.870340000034
21,5661.821205186818,6163.771215605726,5910.786853798676,5436.279042957677,5084.8823959973715,5207.790682891238,5356.945826780733,7263.3791764832495,7099.68326307676,7182.322025162096,7393.7395173633695,7733.350399291511,7944.876922804013,8098.378469460066,8230.247446495126,8352.824626593258,7771.246714759163,7647.29098465904,5935.916914541608,4297.505992373621,4403.289908036711,5473.93580363417,5857.779478241098,6351.326316467804
22,7268.596467152599,7116.598958776262,6649.592563284488,6192.448229507743,6066.413281188603,4891.1909926191265,5052.975650375227,6103.127097988488,6455.3306100506115,6970.981065562423,7918.322758406378,8567.936351707258,8896.23800148566,9054.433978691111,9262.281715559626,9460.441965598468,9577.232850231283,9658.077475820366,8811.134553893458,5998.819920933429,6352.3021152427555,6731.288182659778,7391.996390517991,8134.123222445914
23,8155.474721978909,7833.015862322965,7417.906687654783,6533.889702147045,6688.400848624417,5866.8526995224765,5510.278267954298,6632.400752924187,7042.966857238585,7574.555468827121,8478.303106074158,9373.686401394127,9829.843392231069,9951.325566762696,10170.938308464552,10230.082440047794,10180.742534459421,9145.950386106457,7229.999389202281,5324.827819736357,4685.2479926641845,6494.93060882701,8331.501977391465,9068.331845798019
24,8498.574642421205,8094.133607209675,7778.638694603095,7136.5596726936765,7005.750622102116,6438.211532875899,6810.044699896993,6828.6347099878885,7232.558766731955,7761.065355288186,8595.152415018358,9210.570982791907,9641.63005646507,9959.53243185913,9519.396475936082,8066.300004424309,10335.274463319556,9133.284798265928,7155.126629427331,5287.265403161951,5282.0532225491315,8243.845109821503,9043.927230981226,9096.924411286034
25,8218.52710576926,7843.225102573118,7445.243107745849,6730.060099022428,6551.87210059784,6414.276712248859,5247.248992132097,6450.515709639019,6844.653524931301,7331.797921228112,8010.218921770432,8504.383924614373,9002.372612247495,9173.280617163295,9340.755617287572,8864.741091661612,9448.493609079414,9021.60559060446,8707.986911297525,6339.2118722292025,5937.559197738866,7602.2814422391975,8579.077930688052,8418.156917042232
26,7801.007530516314,7458.585144750554,7023.878290492869,6414.643285161149,6357.332743287658,6081.761249717186,6143.44222936146,6235.530664467399,6583.245968172723,7040.5445093351145,7574.353532050512,8213.866597796556,8624.399044340853,8743.242709256618,8760.360037320781,8877.174944687928,8922.822031564545,8837.337334566077,8034.000115109338,6369.499804066786,6585.59413070165,6861.754461418717,7815.703223216386,7530.279818616006
27,5821.384295341763,5820.900668934743,5884.182987848005,5181.238013862454,5187.9056428626,5170.8969088303265,5613.02449177065,7433.201826655734,7675.976337233488,7824.971218274143,8045.571980536047,8067.061031956808,8273.111873579872,8339.270474384328,8302.675924833482,8386.818945585335,8501.760139421607,7642.0953656409965,5312.918878986903,4069.5602956996404,4319.584713573398,4073.9347750364477,4854.265096934147,5399.079134830318
28,5065.960650268559,5090.235359509498,5136.12708023681,4703.599633389444,4725.584633868175,4480.5890633023355,5669.498933098834,7505.997459939493,7561.98422681351,7672.048682144175,7851.142019664185,7863.199618303352,7936.980044305001,7983.683041958335,8233.537776526076,8379.584102241304,8473.67674845234,8475.88360504893,6372.781257725381,4367.877268414587,4081.5218933842484,4348.140520459553,4879.300135849169,4966.046067532593
29,5181.501065624112,5238.880745938514,5426.958943898496,5086.717828570684,4615.759908483701,4753.387224649505,5893.035998534541,7480.731560898256,7654.036909184154,7892.945738600772,8065.899288406919,8113.868988780885,8152.05431877612,8291.223650804843,8496.066453858153,8629.56714809643,8737.424093905996,8792.423938753573,6095.049378461545,4612.252025272516,4089.0205791870508,4545.845281003972,5108.351324957616,5639.312505351994
30,7176.837041241899,7247.602707112017,6876.394536804126,6392.241027367103,6249.0955391056505,6131.002181994741,5741.506649687235,6361.920753361453,6774.4449698739145,7231.023592690224,8078.506425509976,8756.039612716113,9243.748518899092,9429.692470207281,9500.386820382986,9571.285350093636,9645.774563675941,9482.59634376267,8670.270170918973,6126.575435789633,5327.319779526288,5807.835580912254,7210.416498706902,7463.492329660052
